timestamp,close,vol,tod_sin,tod_cos,lr_1,lr_2,lr_3,lr_4,lr_5,lr_6,lr_7,lr_8,lr_9,lr_10,lr_11,lr_12,atr_1,atr_2,atr_3,atr_4,atr_5,atr_6,atr_7,atr_8,atr_9,atr_10,atr_11,atr_12,label,eqh_touch_count,eql_touch_count,future_max_ret,future_min_ret,best_future_ret,best_side,directional_target,eqh_pool,eql_pool
2026-02-05 01:50:00,1.18046,176.0,0.4617486132350339,0.8870108331782217,6.777421024467545e-05,0.00011859381631840193,-5.9295150097449234e-05,4.235403740485144e-05,-0.0001609548863871213,0.0,-8.472027483358291e-06,0.00016095624989737045,0.0001863380346729948,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,0.0002160301517781548,0.00020613698822590822,0.00018425119521433354,0.0001795893429403309,0.00021686574708555204,0.00021009076625094392,0.00020162564948817714,0.000281249424412758,0.0003218954832551833,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0,0,0,-7.624146519169539e-05,-0.0015925994951121458,-0.0015925994951121458,-1,,0,0
2026-02-05 01:55:00,1.18037,179.0,0.48098876891938763,0.8767267557075077,0.00011859381631840193,-5.9295150097449234e-05,4.235403740485144e-05,-0.0001609548863871213,0.0,-8.472027483358291e-06,0.00016095624989737045,0.0001863380346729948,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,0.00020613698822590822,0.00018425119521433354,0.0001795893429403309,0.00021686574708555204,0.00021009076625094392,0.00020162564948817714,0.000281249424412758,0.0003218954832551833,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0,0,0,-0.0004235959910875442,-0.0015418894075586165,-0.0015418894075586165,-1,,0,0
2026-02-05 02:00:00,1.17966,562.0,0.49999999999999994,0.8660254037844387,-5.9295150097449234e-05,4.235403740485144e-05,-0.0001609548863871213,0.0,-8.472027483358291e-06,0.00016095624989737045,0.0001863380346729948,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00018425119521433354,0.0001795893429403309,0.00021686574708555204,0.00021009076625094392,0.00020162564948817714,0.000281249424412758,0.0003218954832551833,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0,0,0,0.00017801739484268886,-0.0009409490870250226,-0.0009409490870250226,-1,,0,0
2026-02-05 02:05:00,1.17987,288.0,0.5187732581605213,0.8549118706729466,4.235403740485144e-05,-0.0001609548863871213,0.0,-8.472027483358291e-06,0.00016095624989737045,0.0001863380346729948,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,0.0001795893429403309,0.00021686574708555204,0.00021009076625094392,0.00020162564948817714,0.000281249424412758,0.0003218954832551833,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0,0,0,-0.00014408367023488466,-0.0011187673218235883,-0.0011187673218235883,-1,,0,0
2026-02-05 02:10:00,1.17967,164.0,0.5372996083468238,0.8433914458128857,-0.0001609548863871213,0.0,-8.472027483358291e-06,0.00016095624989737045,0.0001863380346729948,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,0.00021686574708555204,0.00021009076625094392,0.00020162564948817714,0.000281249424412758,0.0003218954832551833,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0,0,0,2.5430840828288837e-05,-0.0009494180575924105,-0.0009494180575924105,-1,,0,0
2026-02-05 02:15:00,1.17949,787.0,0.5555702330196022,0.8314696123025452,0.0,-8.472027483358291e-06,0.00016095624989737045,0.0001863380346729948,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,0.00021009076625094392,0.00020162564948817714,0.000281249424412758,0.0003218954832551833,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0,0,0,0.0001780430525057941,-0.0007969546159780627,-0.0007969546159780627,-1,,0,0
2026-02-05 02:20:00,1.17958,229.0,0.573576436351046,0.8191520442889918,-8.472027483358291e-06,0.00016095624989737045,0.0001863380346729948,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,0.00020162564948817714,0.000281249424412758,0.0003218954832551833,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0,0,0,0.0001017311246374053,-0.0008731921531393017,-0.0008731921531393017,-1,,0,0
2026-02-05 02:25:00,1.17948,197.0,0.5913096483635824,0.8064446042674827,0.00016095624989737045,0.0001863380346729948,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,0.000281249424412758,0.0003218954832551833,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0,0,0,0.00018652287448706062,-0.0007884830603317461,-0.0007884830603317461,-1,,0,0
2026-02-05 02:30:00,1.17955,479.0,0.6087614290087207,0.7933533402912352,0.0001863380346729948,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0003218954832551833,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0,0,0,0.00012716714001093088,-0.000847780933406872,-0.000847780933406872,-1,,0,0
2026-02-05 02:35:00,1.1797,117.0,0.6259234721840591,0.7798844830928818,-0.00022022140810473712,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,0.00029816727559657237,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0,0,0,-0.00015258116470295846,-0.0009748241078240127,-0.0009748241078240127,-1,,0,0
2026-02-05 02:40:00,1.17952,189.0,0.6427876096865393,0.766044443118978,-8.471345678345843e-05,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,0.00030663771691261425,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0,0,0,-0.0005510716223546819,-0.0008223684210525439,-0.0008223684210525439,-1,,0,0
2026-02-05 02:45:00,1.17858,686.0,0.6593458151000688,0.7518398074789774,5.082893522961873e-05,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00030155226839958057,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0,0,0,0.0003139371107603317,-2.5454360331855774e-05,0.0003139371107603317,1,,0,0
2026-02-05 02:50:00,1.17878,366.0,0.6755902076156602,0.7372773368101241,-7.624437171990794e-05,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,0.00023209740952607737,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0,0,0,0.00014421690222099492,-0.00019511698535767952,-0.00019511698535767952,-1,,0,0
2026-02-05 02:55:00,1.17855,307.0,0.6915130557822693,0.7223639620597556,-0.0006016872848395582,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00033897576251774793,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0,0,0,0.0003394001103049771,7.636502481855878e-05,0.0003394001103049771,1,,0,0
2026-02-05 03:00:00,1.1788,670.0,0.7071067811865476,0.7071067811865476,0.00017800155162642217,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,0.0004186754093969799,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0,0,0,0.0001272480488632155,-0.00013573125212096304,-0.00013573125212096304,-1,,0,0
2026-02-05 03:05:00,1.17887,181.0,0.7223639620597555,0.6915130557822694,-0.0001695245687540481,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,0.0004322668336590043,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0,0,0,6.786159627436561e-05,-0.00019510208928907868,-0.00019510208928907868,-1,,0,0
2026-02-05 03:10:00,1.17878,167.0,0.7372773368101241,0.6755902076156602,-0.0001525966872525375,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,0.0005136774500948769,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0,0,0,0.00014421690222099492,-0.00011876686065259712,0.00014421690222099492,1,,0,0
2026-02-05 03:15:00,1.17882,419.0,0.7518398074789773,0.659345815100069,7.63012543449626e-05,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,3.393281303348816e-05,0.0005391329268464796,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0.00036817819166768946,0,0,0,0.00016117812727967085,-0.00015269506794934884,0.00016117812727967085,1,,0,0
2026-02-05 03:20:00,1.17886,117.0,0.766044443118978,0.6427876096865394,-8.477953088084633e-05,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,3.393281303348816e-05,3.39316616367602e-05,0.0003967247031409129,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0.00036817819166768946,0.00036137814062235055,0,0,0,0.00012724157236632117,-0.00018662097280430778,-0.00018662097280430778,-1,,0,0
2026-02-05 03:25:00,1.17882,69.0,0.7798844830928817,0.6259234721840591,5.934642630281428e-05,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,3.393281303348816e-05,3.39316616367602e-05,-3.39316616367602e-05,0.00034589463626059555,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0.00036817819166768946,0.00036137814062235055,0.0002629725222682599,0,0,0,0.00016117812727967085,-0.00015269506794934884,0.00016117812727967085,1,,0,0
2026-02-05 03:30:00,1.17879,506.0,0.7933533402912352,0.6087614290087207,0.0001271590549556112,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,3.393281303348816e-05,3.39316616367602e-05,-3.39316616367602e-05,-2.544950182736816e-05,0.00032554897197401255,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0.00036817819166768946,0.00036137814062235055,0.0002629725222682599,0.00029012280252627165,0,0,0,0.0001866320549037681,-0.00012724912834349844,0.0001866320549037681,1,,0,0
2026-02-05 03:35:00,1.17872,204.0,0.8064446042674825,0.5913096483635825,-0.00015259280639309813,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,3.393281303348816e-05,3.39316616367602e-05,-3.39316616367602e-05,-2.544950182736816e-05,-5.938468979607703e-05,0.00027128693834548473,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0.00036817819166768946,0.00036137814062235055,0.0002629725222682599,0.00029012280252627165,0.00028503495333791917,0,0,0,0.00024602959142105973,-6.787023211629606e-05,0.00024602959142105973,1,,0,0
2026-02-05 03:40:00,1.17876,131.0,0.8191520442889918,0.573576436351046,-0.0007972520671637728,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,3.393281303348816e-05,3.39316616367602e-05,-3.39316616367602e-05,-2.544950182736816e-05,-5.938468979607703e-05,3.3934540275115666e-05,0.0003918212619858285,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0.00036817819166768946,0.00036137814062235055,0.0002629725222682599,0.00029012280252627165,0.00028503495333791917,0.000252802091374778,0,0,0,0.0002120872781565808,-0.00010180189351527424,0.0002120872781565808,1,,0,0
2026-02-05 03:45:00,1.17895,371.0,0.8314696123025452,0.5555702330196023,0.00016968133885350567,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,3.393281303348816e-05,3.39316616367602e-05,-3.39316616367602e-05,-2.544950182736816e-05,-5.938468979607703e-05,3.3934540275115666e-05,0.0001611733422780537,0.00045801352279993345,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0.00036817819166768946,0.00036137814062235055,0.0002629725222682599,0.00029012280252627165,0.00028503495333791917,0.000252802091374778,0.00027994139106776153,0,0,0,5.089274354297402e-05,-0.0002629458416387731,-0.0002629458416387731,-1,,0,0
2026-02-05 03:50:00,1.17864,92.0,0.8433914458128856,0.5372996083468239,-0.00019513602315313072,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,3.393281303348816e-05,3.39316616367602e-05,-3.39316616367602e-05,-2.544950182736816e-05,-5.938468979607703e-05,3.3934540275115666e-05,0.0001611733422780537,-0.00026298041795785876,0.00042584244655651047,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0.00036817819166768946,0.00036137814062235055,0.0002629725222682599,0.00029012280252627165,0.00028503495333791917,0.000252802091374778,0.00027994139106776153,0.0002884298915786856,0,0,0,0.0003139211294374,5.939048394765223e-05,0.0003139211294374,1,,0,0
2026-02-05 03:55:00,1.17893,125.0,0.8549118706729466,0.5187732581605216,0.00021210257359943752,5.938065973659645e-05,-7.634721018290325e-05,3.393281303348816e-05,3.39316616367602e-05,-3.39316616367602e-05,-2.544950182736816e-05,-5.938468979607703e-05,3.3934540275115666e-05,0.0001611733422780537,-0.00026298041795785876,0.0002460160262157951,0.0005124008904552921,0.0005175185576258712,0.00038514782220791294,0.00036817819166768946,0.00036137814062235055,0.0002629725222682599,0.00029012280252627165,0.00028503495333791917,0.000252802091374778,0.00027994139106776153,0.0002884298915786856,0.0002578838548728425,0,0,0,6.785814255283462e-05,-0.0001866098920207948,-0.0001866098920207948,-1,,0,0
